Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time
Intensity Min,49,76,65.875,9.506,69,60.508,73.008,527,8,,Surface,2,,,Image 1,,144
Intensity Min,71,84,79.222,4.263,81,80.004,81.004,713,9,,Surface,1,,,Image 1,,145
Intensity Min,54,82,67.778,9.211,73,58.008,74.008,610,9,,Surface,2,,,Image 1,,145
Intensity Min,71,84,79.556,3.685,81,78.004,82.004,716,9,,Surface,1,,,Image 1,,146
Intensity Min,58,75,64.889,6.332,62,60.008,72.008,584,9,,Surface,2,,,Image 1,,146
Intensity Min,79,82,80.667,1.247,81,79.001,82,726,9,,Surface,1,,,Image 1,,147
Intensity Min,41,78,65.333,11.585,70,56.016,75.016,588,9,,Surface,2,,,Image 1,,147
Intensity Min,76,85,80.444,2.499,81,79.004,81.004,724,9,,Surface,1,,,Image 1,,148
Intensity Min,45,81,67,10.904,69,61.016,73.016,603,9,,Surface,2,,,Image 1,,148
Intensity Min,79,83,80.375,1.218,80,79.752,81.002,643,8,,Surface,1,,,Image 1,,149
Intensity Min,46,78,66.125,10.6,68.5,63.266,74.266,529,8,,Surface,2,,,Image 1,,149
Intensity Min,74,82,79,2.828,80,77.004,81.004,711,9,,Surface,1,,,Image 1,,150
Intensity Min,56,77,66.778,6.303,67,62.008,72.008,601,9,,Surface,2,,,Image 1,,150
Intensity Min,78,83,81,1.732,81.5,79.752,82.252,648,8,,Surface,1,,,Image 1,,151
Intensity Min,56,75,66,6.403,65,62.008,72.258,528,8,,Surface,2,,,Image 1,,151
Intensity Min,76,84,80.375,2.342,80.5,79.504,82.004,643,8,,Surface,1,,,Image 1,,152
Intensity Min,52,76,67.25,7.98,70,63.758,73.258,538,8,,Surface,2,,,Image 1,,152
Intensity Min,78,83,80.25,1.984,79.5,78.752,82.252,642,8,,Surface,1,,,Image 1,,153
Intensity Min,50,76,66,9.097,68.5,60.758,73.008,528,8,,Surface,2,,,Image 1,,153
Intensity Min,76,82,79.875,2.147,81,78.502,81.252,639,8,,Surface,1,,,Image 1,,154
Intensity Min,53,74,67.375,5.915,68.5,67.508,69.758,539,8,,Surface,2,,,Image 1,,154
Intensity Min,79,83,80.75,1.479,81,79.002,82.002,646,8,,Surface,1,,,Image 1,,155
Intensity Min,57,76,66.75,6.591,65.5,61.758,72.758,534,8,,Surface,2,,,Image 1,,155
Intensity Min,71,83,79.5,3.5,80,79.004,82.004,636,8,,Surface,1,,,Image 1,,156
Intensity Min,58,78,69.125,6.451,68.5,64.758,74.758,553,8,,Surface,2,,,Image 1,,156
Intensity Min,77,83,80.875,1.965,81.5,79.752,82.252,647,8,,Surface,1,,,Image 1,,157
Intensity Min,56,75,67.5,6.062,67.5,65.008,72.008,540,8,,Surface,2,,,Image 1,,157
Intensity Min,74,83,79.625,2.87,80.5,77.754,82.004,637,8,,Surface,1,,,Image 1,,158
Intensity Min,52,80,66.125,8.795,64.5,61.508,74.008,529,8,,Surface,2,,,Image 1,,158
Intensity Min,76,84,80.625,2.497,80,79.754,82.504,645,8,,Surface,1,,,Image 1,,159
Intensity Min,56,76,67.125,7.27,69,59.758,74.008,537,8,,Surface,2,,,Image 1,,159
Intensity Min,74,83,79.5,2.55,80,78.754,81.004,636,8,,Surface,1,,,Image 1,,160
Intensity Min,56,76,68.625,6.594,71,64.258,73.008,549,8,,Surface,2,,,Image 1,,160
Intensity Min,79,85,81.5,1.658,81.5,80.752,82.002,652,8,,Surface,1,,,Image 1,,161
Intensity Min,48,80,66.375,8.831,66,63.016,72.266,531,8,,Surface,2,,,Image 1,,161
Intensity Min,76,83,79.875,2.368,80,78.002,81.502,639,8,,Surface,1,,,Image 1,,162
Intensity Min,54,77,67.125,7.849,67,61.758,74.258,537,8,,Surface,2,,,Image 1,,162
Intensity Min,78,83,81.125,1.763,82,79.752,82.252,649,8,,Surface,1,,,Image 1,,163
Intensity Min,61,75,67.75,4.603,68,65.504,70.504,542,8,,Surface,2,,,Image 1,,163
Intensity Min,77,83,81.125,2.027,81.5,80.502,83,649,8,,Surface,1,,,Image 1,,164
Intensity Min,60,80,69.25,7.774,68,62.508,76.508,554,8,,Surface,2,,,Image 1,,164
Intensity Min,78,84,80.875,1.9,80.5,79.752,82.252,647,8,,Surface,1,,,Image 1,,165
Intensity Min,58,81,68.375,7.664,66.5,63.508,71.758,547,8,,Surface,2,,,Image 1,,165
Intensity Min,78,84,80.5,2.062,79.5,79.002,82.252,644,8,,Surface,1,,,Image 1,,166
Intensity Min,47,79,65.75,9.575,67.5,63.266,71.516,526,8,,Surface,2,,,Image 1,,166
Intensity Min,77,84,80.444,2.315,81,79.002,82.002,724,9,,Surface,1,,,Image 1,,167
Intensity Min,53,76,67.556,6.362,68,68.008,70.008,608,9,,Surface,2,,,Image 1,,167
Intensity Min,78,85,80.25,2.107,80,78.752,81.002,642,8,,Surface,1,,,Image 1,,168
Intensity Min,50,76,65.875,7.39,67.5,64.508,69.008,527,8,,Surface,2,,,Image 1,,168
Intensity Min,75,83,80.375,2.546,81,79.504,82.254,643,8,,Surface,1,,,Image 1,,169
Intensity Min,49,77,66.875,9.752,69,59.508,76.258,535,8,,Surface,2,,,Image 1,,169
Intensity Min,76,83,78.625,2.118,78,77.002,80.002,629,8,,Surface,1,,,Image 1,,170
Intensity Min,65,80,71.125,4.755,71.5,66.754,74.004,569,8,,Surface,2,,,Image 1,,170
Intensity Min,77,84,80,2.179,80,78.002,81.252,640,8,,Surface,1,,,Image 1,,171
Intensity Min,60,78,67.75,6.534,68,60.758,72.758,542,8,,Surface,2,,,Image 1,,171
Intensity Min,76,84,80,2.739,80,77.754,82.254,640,8,,Surface,1,,,Image 1,,172
Intensity Min,56,77,68.375,6.382,68,65.508,73.008,547,8,,Surface,2,,,Image 1,,172
Intensity Min,74,83,79,2.958,80,77.254,80.504,632,8,,Surface,1,,,Image 1,,173
Intensity Min,53,79,68.375,8.616,71.5,65.008,73.008,547,8,,Surface,2,,,Image 1,,173
Intensity StdDev,13.771,14.525,14.148,0.377,14.148,13.959,14.336,28.295,2,,Surface,1,,,Image 1,,1
Intensity StdDev,21.122,22.297,21.71,0.588,21.71,21.416,22.003,43.419,2,,Surface,2,,,Image 1,,1
Intensity StdDev,12.011,12.17,12.09,0.079,12.09,12.051,12.13,24.181,2,,Surface,1,,,Image 1,,2
Intensity StdDev,26.868,27.175,27.022,0.153,27.022,26.945,27.098,54.043,2,,Surface,2,,,Image 1,,2
Intensity StdDev,9.874,10.216,10.045,0.171,10.045,9.959,10.131,20.09,2,,Surface,1,,,Image 1,,3
Intensity StdDev,24.082,25.188,24.635,0.553,24.635,24.359,24.912,49.27,2,,Surface,2,,,Image 1,,3
Intensity StdDev,8.924,9.772,9.348,0.424,9.348,9.136,9.56,18.696,2,,Surface,1,,,Image 1,,4
Intensity StdDev,24.661,27.035,25.848,1.187,25.848,25.254,26.441,51.696,2,,Surface,2,,,Image 1,,4
Intensity StdDev,10.078,10.762,10.42,0.342,10.42,10.249,10.591,20.84,2,,Surface,1,,,Image 1,,5
Intensity StdDev,31.571,33.796,32.684,1.112,32.684,32.127,33.24,65.367,2,,Surface,2,,,Image 1,,5
Intensity StdDev,13.13,14.504,13.817,0.687,13.817,13.474,14.161,27.634,2,,Surface,1,,,Image 1,,6
Intensity StdDev,41.057,48.463,44.76,3.703,44.76,42.908,46.611,89.52,2,,Surface,2,,,Image 1,,6
Intensity StdDev,14.996,16.062,15.529,0.533,15.529,15.263,15.796,31.059,2,,Surface,1,,,Image 1,,7
Intensity StdDev,47.349,53.04,50.194,2.846,50.194,48.772,51.618,100.389,2,,Surface,2,,,Image 1,,7
Intensity StdDev,12.046,13.976,13.011,0.965,13.011,12.529,13.494,26.022,2,,Surface,1,,,Image 1,,8
Intensity StdDev,38.074,42.962,40.518,2.444,40.518,39.298,41.741,81.036,2,,Surface,2,,,Image 1,,8
Intensity StdDev,10.168,11.711,10.939,0.771,10.939,10.554,11.325,21.879,2,,Surface,1,,,Image 1,,9
Intensity StdDev,27.157,33.375,30.266,3.109,30.266,28.712,31.819,60.531,2,,Surface,2,,,Image 1,,9
Intensity StdDev,9.486,9.97,9.728,0.242,9.728,9.607,9.849,19.456,2,,Surface,1,,,Image 1,,10
Intensity StdDev,28.049,28.091,28.07,0.021,28.07,28.059,28.08,56.139,2,,Surface,2,,,Image 1,,10
Intensity StdDev,7.759,9.482,8.62,0.862,8.62,8.189,9.051,17.24,2,,Surface,1,,,Image 1,,11
Intensity StdDev,19.647,25.525,22.586,2.939,22.586,21.116,24.056,45.172,2,,Surface,2,,,Image 1,,11
Intensity StdDev,9.095,9.095,9.095,0,9.095,9.095,9.095,9.095,1,,Surface,1,,,Image 1,,12
Intensity StdDev,23.899,23.899,23.899,0,23.899,23.899,23.899,23.899,1,,Surface,2,,,Image 1,,12
Intensity StdDev,7.634,7.634,7.634,0,7.634,7.634,7.634,7.634,1,,Surface,1,,,Image 1,,13
Intensity StdDev,19.904,19.904,19.904,0,19.904,19.904,19.904,19.904,1,,Surface,2,,,Image 1,,13
Intensity StdDev,9.204,9.563,9.384,0.18,9.384,9.294,9.474,18.767,2,,Surface,1,,,Image 1,,15
Intensity StdDev,22.13,22.319,22.224,0.095,22.224,22.177,22.272,44.449,2,,Surface,2,,,Image 1,,15
Intensity StdDev,7.733,7.83,7.782,0.048,7.782,7.757,7.806,15.563,2,,Surface,1,,,Image 1,,16
Intensity StdDev,22.898,23.31,23.104,0.206,23.104,23.001,23.207,46.208,2,,Surface,2,,,Image 1,,16
Intensity StdDev,7.458,8.241,7.791,0.283,7.732,7.658,7.865,31.163,4,,Surface,1,,,Image 1,,17
Intensity StdDev,17.757,24.848,21.053,2.738,20.804,18.907,22.951,84.213,4,,Surface,2,,,Image 1,,17
Intensity StdDev,7.663,8.04,7.788,0.152,7.724,7.672,7.839,31.151,4,,Surface,1,,,Image 1,,18
Intensity StdDev,24.048,30.186,27.2,2.331,27.282,25.575,28.905,108.798,4,,Surface,2,,,Image 1,,18
Intensity StdDev,7.503,7.944,7.708,0.197,7.692,7.517,7.883,30.832,4,,Surface,1,,,Image 1,,19
Intensity StdDev,25.489,30.025,26.782,1.885,25.808,25.534,27.058,107.13,4,,Surface,2,,,Image 1,,19
Intensity StdDev,7.118,8.371,7.761,0.564,7.778,7.242,8.296,31.044,4,,Surface,1,,,Image 1,,20
Intensity StdDev,21.967,28.782,24.691,2.744,24.008,22.307,26.393,98.763,4,,Surface,2,,,Image 1,,20
Intensity StdDev,6.968,8.007,7.47,0.391,7.451,7.191,7.73,29.878,4,,Surface,1,,,Image 1,,21
Intensity StdDev,22.795,24.686,23.948,0.771,24.156,23.473,24.631,95.791,4,,Surface,2,,,Image 1,,21
Intensity StdDev,7.077,7.852,7.451,0.333,7.438,7.147,7.742,29.804,4,,Surface,1,,,Image 1,,22
Intensity StdDev,22.786,24.849,23.761,0.878,23.705,22.962,24.504,95.045,4,,Surface,2,,,Image 1,,22
Intensity StdDev,6.921,7.58,7.221,0.247,7.191,7.043,7.369,28.883,4,,Surface,1,,,Image 1,,23
Intensity StdDev,21.162,26.763,23.735,1.994,23.507,22.896,24.347,94.939,4,,Surface,2,,,Image 1,,23
Intensity StdDev,6.902,7.637,7.23,0.273,7.189,7.04,7.379,28.918,4,,Surface,1,,,Image 1,,24
Intensity StdDev,21.444,27.476,23.974,2.21,23.489,22.639,24.823,95.897,4,,Surface,2,,,Image 1,,24
Intensity StdDev,6.495,7.247,6.927,0.281,6.983,6.786,7.125,27.709,4,,Surface,1,,,Image 1,,25
Intensity StdDev,16.698,26.675,20.82,4.107,19.953,17.109,23.664,83.279,4,,Surface,2,,,Image 1,,25
Intensity StdDev,6.898,7.317,7.108,0.21,7.108,7.003,7.213,14.215,2,,Surface,1,,,Image 1,,26
Intensity StdDev,20.383,25.523,22.953,2.57,22.953,21.669,24.237,45.906,2,,Surface,2,,,Image 1,,26
Intensity StdDev,7.167,7.19,7.178,0.012,7.178,7.172,7.184,14.356,2,,Surface,1,,,Image 1,,27
Intensity StdDev,21.174,23.308,22.241,1.067,22.241,21.708,22.774,44.482,2,,Surface,2,,,Image 1,,27
Intensity StdDev,7.402,7.482,7.442,0.04,7.442,7.422,7.462,14.884,2,,Surface,1,,,Image 1,,28
Intensity StdDev,23.023,25.74,24.382,1.359,24.382,23.702,25.062,48.763,2,,Surface,2,,,Image 1,,28
Intensity StdDev,7.234,8.709,7.884,0.536,7.797,7.565,8.117,31.536,4,,Surface,1,,,Image 1,,29
Intensity StdDev,24.928,29.154,26.525,1.64,26.009,25.276,27.259,106.1,4,,Surface,2,,,Image 1,,29
Intensity StdDev,7.206,8.279,7.743,0.438,7.745,7.475,8.012,23.23,3,,Surface,1,,,Image 1,,30
Intensity StdDev,29.878,40.269,34.394,4.35,33.034,31.457,36.652,103.181,3,,Surface,2,,,Image 1,,30
Intensity StdDev,6.424,8.091,7.511,0.677,7.764,7.2,8.075,30.043,4,,Surface,1,,,Image 1,,31
Intensity StdDev,13.558,44.786,30.222,11.273,31.272,24.699,36.785,120.887,4,,Surface,2,,,Image 1,,31
Intensity StdDev,6.491,8.337,7.471,0.655,7.527,7.267,7.731,29.883,4,,Surface,1,,,Image 1,,32
Intensity StdDev,13.552,50.59,30.951,13.344,29.831,23.32,37.477,123.804,4,,Surface,2,,,Image 1,,32
Intensity StdDev,7.023,8.377,7.602,0.494,7.505,7.308,7.799,30.408,4,,Surface,1,,,Image 1,,33
Intensity StdDev,21.103,52.605,32.721,12.364,28.588,23.078,38.219,130.885,4,,Surface,2,,,Image 1,,33
Intensity StdDev,6.888,8.52,7.39,0.593,7.193,6.957,7.395,36.952,5,,Surface,1,,,Image 1,,34
Intensity StdDev,21.131,61.847,37.051,13.604,32.831,30.953,38.484,185.257,5,,Surface,2,,,Image 1,,34
Intensity StdDev,6.883,8.636,7.473,0.7,7.186,6.946,7.712,29.89,4,,Surface,1,,,Image 1,,35
Intensity StdDev,36.767,81.84,55.731,18.153,52.158,39.906,67.977,222.923,4,,Surface,2,,,Image 1,,35
Intensity StdDev,6.827,8.476,7.376,0.649,7.101,6.959,7.517,29.505,4,,Surface,1,,,Image 1,,36
Intensity StdDev,40.234,127.713,76.073,33.631,68.172,49.969,94.297,304.291,4,,Surface,2,,,Image 1,,36
Intensity StdDev,6.426,8.259,7.095,0.613,6.981,6.623,7.309,42.569,6,,Surface,1,,,Image 1,,37
Intensity StdDev,30.603,194.66,78.442,61.034,44.324,34.719,105,470.651,6,,Surface,2,,,Image 1,,37
Intensity StdDev,6.88,8.265,7.388,0.524,7.202,7.121,7.468,29.55,4,,Surface,1,,,Image 1,,38
Intensity StdDev,38.221,216.703,114.356,71.212,101.25,53.375,162.219,457.424,4,,Surface,2,,,Image 1,,38
Intensity StdDev,6.173,8.5,6.978,0.742,6.897,6.444,7.192,48.846,7,,Surface,1,,,Image 1,,39
Intensity StdDev,21.692,195.364,75.816,58.744,48.158,34.938,97.812,530.715,7,,Surface,2,,,Image 1,,39
Intensity StdDev,6.78,8.045,7.167,0.467,6.889,6.875,7.248,35.835,5,,Surface,1,,,Image 1,,40
Intensity StdDev,37.248,120.097,78.281,26.39,75.75,74.594,83.719,391.403,5,,Surface,2,,,Image 1,,40
Intensity StdDev,6.8,8.201,7.273,0.494,7.224,6.915,7.227,36.367,5,,Surface,1,,,Image 1,,41
Intensity StdDev,34.614,107.542,65.668,29.029,48.168,44.844,93.156,328.341,5,,Surface,2,,,Image 1,,41
Intensity StdDev,6.576,7.959,7.082,0.523,6.897,6.805,7.175,28.328,4,,Surface,1,,,Image 1,,42
Intensity StdDev,23.322,103.815,52.934,31.149,42.299,30.281,64.984,211.735,4,,Surface,2,,,Image 1,,42
Intensity StdDev,6.098,7.924,6.931,0.587,6.933,6.721,6.981,34.657,5,,Surface,1,,,Image 1,,43
Intensity StdDev,13.664,137.253,50.067,44.942,30.316,22.281,46.844,250.336,5,,Surface,2,,,Image 1,,43
Intensity StdDev,6.532,7.319,6.838,0.241,6.804,6.722,6.855,41.026,6,,Surface,1,,,Image 1,,44
Intensity StdDev,21.92,206.805,91.279,74.668,54.637,30.5,154.031,547.675,6,,Surface,2,,,Image 1,,44
Intensity StdDev,6.284,7.356,6.714,0.351,6.632,6.603,6.697,33.571,5,,Surface,1,,,Image 1,,45
Intensity StdDev,14.292,183.426,58.287,63.311,28.361,21.812,43.562,291.434,5,,Surface,2,,,Image 1,,45
Intensity StdDev,6.558,7.57,6.968,0.359,6.968,6.634,7.16,41.81,6,,Surface,1,,,Image 1,,46
Intensity StdDev,15.835,257.3,93.456,95.96,36.103,23.688,155.906,560.736,6,,Surface,2,,,Image 1,,46
Intensity StdDev,6.382,7.625,6.938,0.516,6.806,6.594,7.215,20.813,3,,Surface,1,,,Image 1,,47
Intensity StdDev,35.046,208.514,94.706,80.505,40.559,37.812,124.562,284.119,3,,Surface,2,,,Image 1,,47
Intensity StdDev,6.547,7.496,6.958,0.343,6.895,6.777,7.076,27.833,4,,Surface,1,,,Image 1,,48
Intensity StdDev,32.937,211.371,119.984,83.477,117.813,38.656,199.125,479.935,4,,Surface,2,,,Image 1,,48
Intensity StdDev,6.349,7.129,6.772,0.322,6.837,6.593,6.983,20.315,3,,Surface,1,,,Image 1,,49
Intensity StdDev,31.427,159.631,78.598,57.556,44.735,38.062,102.188,235.794,3,,Surface,2,,,Image 1,,49
Intensity StdDev,6.407,7.375,7.034,0.372,7.177,6.961,7.25,28.136,4,,Surface,1,,,Image 1,,50
Intensity StdDev,31.141,162.121,97.072,57.921,97.513,44.031,150.531,388.289,4,,Surface,2,,,Image 1,,50
Intensity StdDev,6.535,7.441,6.915,0.34,6.841,6.673,7.083,27.658,4,,Surface,1,,,Image 1,,51
Intensity StdDev,30.837,173.284,93.319,55.37,84.578,48.531,129.344,373.276,4,,Surface,2,,,Image 1,,51
Intensity StdDev,6.733,7.189,6.933,0.166,6.905,6.832,7.007,27.733,4,,Surface,1,,,Image 1,,52
Intensity StdDev,30.094,146.64,81.038,41.868,73.708,61.547,93.172,324.15,4,,Surface,2,,,Image 1,,52
Intensity StdDev,6.513,7.751,7.143,0.424,7.18,6.824,7.455,50,7,,Surface,1,,,Image 1,,53
Intensity StdDev,18.214,114.689,49.744,37.368,29.87,26,66.688,348.209,7,,Surface,2,,,Image 1,,53
Intensity StdDev,6.64,7.039,6.816,0.145,6.786,6.693,6.931,47.714,7,,Surface,1,,,Image 1,,54
Intensity StdDev,19.671,125.948,51.515,40.249,27.573,25.969,67.719,360.605,7,,Surface,2,,,Image 1,,54
Intensity StdDev,6.147,7.366,6.746,0.366,6.619,6.571,6.834,60.71,9,,Surface,1,,,Image 1,,55
Intensity StdDev,20.072,144.691,50.11,37.795,29.013,27.094,59.031,450.989,9,,Surface,2,,,Image 1,,55
Intensity StdDev,6.357,7.176,6.818,0.265,6.84,6.64,6.975,54.546,8,,Surface,1,,,Image 1,,56
Intensity StdDev,23.829,87.64,42.702,19.954,37.621,27.266,47.234,341.615,8,,Surface,2,,,Image 1,,56
Intensity StdDev,6.356,7.333,6.698,0.335,6.611,6.447,6.702,60.285,9,,Surface,1,,,Image 1,,57
Intensity StdDev,22.711,136.314,56.214,35.385,38.96,32.844,78.594,505.927,9,,Surface,2,,,Image 1,,57
Intensity StdDev,6.229,7.156,6.675,0.321,6.519,6.49,6.926,60.075,9,,Surface,1,,,Image 1,,58
Intensity StdDev,22.384,141.687,61.168,40.803,42.203,31.094,84.406,550.508,9,,Surface,2,,,Image 1,,58
Intensity StdDev,6.28,7.344,6.658,0.332,6.534,6.402,6.77,59.922,9,,Surface,1,,,Image 1,,59
Intensity StdDev,21.507,139.528,60.504,40.135,40.829,29.344,95.906,544.533,9,,Surface,2,,,Image 1,,59
Intensity StdDev,6.314,7.253,6.673,0.314,6.519,6.442,6.87,60.06,9,,Surface,1,,,Image 1,,60
Intensity StdDev,16.642,143.451,64.472,44.979,37.952,28.812,115.312,580.251,9,,Surface,2,,,Image 1,,60
Intensity StdDev,6.184,7.15,6.593,0.311,6.562,6.323,6.771,52.745,8,,Surface,1,,,Image 1,,61
Intensity StdDev,27.009,142.325,65.474,41.002,50.198,27.594,97.641,523.791,8,,Surface,2,,,Image 1,,61
Intensity StdDev,6.015,7.355,6.645,0.379,6.592,6.432,6.824,53.156,8,,Surface,1,,,Image 1,,62
Intensity StdDev,26.389,125.675,67.688,39.706,56.851,26.984,110.141,541.5,8,,Surface,2,,,Image 1,,62
Intensity StdDev,6.266,7.079,6.618,0.281,6.565,6.425,6.727,52.943,8,,Surface,1,,,Image 1,,63
Intensity StdDev,21.812,131.198,67.205,38.84,64.346,28.641,98.25,537.643,8,,Surface,2,,,Image 1,,63
Intensity StdDev,6.244,6.997,6.624,0.246,6.565,6.5,6.771,52.994,8,,Surface,1,,,Image 1,,64
Intensity StdDev,19.66,130.057,71.405,42.924,72.764,26.5,108.578,571.237,8,,Surface,2,,,Image 1,,64
Intensity StdDev,6.443,7.247,6.791,0.275,6.695,6.616,6.919,54.327,8,,Surface,1,,,Image 1,,65
Intensity StdDev,15.98,134.549,73.16,45.325,78.133,26.75,112.766,585.279,8,,Surface,2,,,Image 1,,65
Intensity StdDev,6.245,7.424,6.691,0.391,6.558,6.399,6.908,46.84,7,,Surface,1,,,Image 1,,66
Intensity StdDev,25.192,134.974,83.508,41.264,97.278,45.969,117.594,584.558,7,,Surface,2,,,Image 1,,66
Intensity StdDev,6.262,7.415,6.731,0.416,6.633,6.387,7.01,40.383,6,,Surface,1,,,Image 1,,67
Intensity StdDev,30.931,128.093,92.236,35.22,108.134,70.75,116.922,553.414,6,,Surface,2,,,Image 1,,67
Intensity StdDev,6.317,6.934,6.641,0.26,6.636,6.409,6.902,39.846,6,,Surface,1,,,Image 1,,68
Intensity StdDev,29.88,137.274,96.495,37.17,114.996,76.375,117.531,578.971,6,,Surface,2,,,Image 1,,68
Intensity StdDev,6.268,7.016,6.684,0.249,6.643,6.589,6.884,40.105,6,,Surface,1,,,Image 1,,69
Intensity StdDev,30.195,115.147,83.964,30.741,92.848,66.062,109.938,503.781,6,,Surface,2,,,Image 1,,69
Intensity StdDev,6.139,7.344,6.696,0.402,6.625,6.437,6.956,40.174,6,,Surface,1,,,Image 1,,70
Intensity StdDev,31.815,113.486,87.866,29.092,99.708,75.922,110.766,527.198,6,,Surface,2,,,Image 1,,70
Intensity StdDev,6.219,7.127,6.717,0.271,6.748,6.653,6.817,40.304,6,,Surface,1,,,Image 1,,71
Intensity StdDev,31.056,134.814,98.179,35.377,113.978,83.266,120.172,589.072,6,,Surface,2,,,Image 1,,71
Intensity StdDev,6.393,6.983,6.654,0.202,6.604,6.517,6.791,39.925,6,,Surface,1,,,Image 1,,72
Intensity StdDev,28.445,130.601,99.165,36.242,115.073,85.344,126.547,594.991,6,,Surface,2,,,Image 1,,72
Intensity StdDev,6.404,6.967,6.644,0.181,6.624,6.52,6.726,39.865,6,,Surface,1,,,Image 1,,73
Intensity StdDev,30.235,138.026,98.819,36.386,110.411,83,125.062,592.916,6,,Surface,2,,,Image 1,,73
Intensity StdDev,6.291,7.147,6.59,0.326,6.489,6.317,6.71,52.723,8,,Surface,1,,,Image 1,,74
Intensity StdDev,15.31,123.249,74.235,44.373,88.015,25.547,113.922,593.881,8,,Surface,2,,,Image 1,,74
Intensity StdDev,6.26,7.065,6.559,0.267,6.496,6.355,6.688,52.475,8,,Surface,1,,,Image 1,,75
Intensity StdDev,17.472,128.68,73.936,43.995,81.994,28.266,115.922,591.489,8,,Surface,2,,,Image 1,,75
Intensity StdDev,6.063,7.223,6.546,0.369,6.542,6.215,6.719,52.369,8,,Surface,1,,,Image 1,,76
Intensity StdDev,17.166,134.483,71.374,42.459,77.927,27.891,105.328,570.994,8,,Surface,2,,,Image 1,,76
Intensity StdDev,5.866,7.249,6.513,0.381,6.567,6.309,6.645,65.132,10,,Surface,1,,,Image 1,,77
Intensity StdDev,16.189,128.986,61.495,44.196,42.677,20.047,106.922,614.955,10,,Surface,2,,,Image 1,,77
Intensity StdDev,5.752,7.095,6.617,0.411,6.68,6.524,6.985,59.552,9,,Surface,1,,,Image 1,,78
Intensity StdDev,16.895,128.193,62.619,40.135,52.912,21.281,98.406,563.575,9,,Surface,2,,,Image 1,,78
Intensity StdDev,6.091,6.915,6.654,0.245,6.765,6.55,6.816,66.539,10,,Surface,1,,,Image 1,,79
Intensity StdDev,20.264,131.402,60.322,40.531,47.729,22.75,94.234,603.219,10,,Surface,2,,,Image 1,,79
Intensity StdDev,6.362,7.15,6.673,0.266,6.552,6.503,6.845,60.053,9,,Surface,1,,,Image 1,,80
Intensity StdDev,19.576,107.84,60.351,34.517,62.716,27.906,100.219,543.159,9,,Surface,2,,,Image 1,,80
Intensity StdDev,5.905,7.136,6.588,0.368,6.531,6.346,6.892,65.884,10,,Surface,1,,,Image 1,,81
Intensity StdDev,19.284,137.033,62.241,45.374,45.114,22.766,101.812,622.41,10,,Surface,2,,,Image 1,,81
Intensity StdDev,6.186,7.027,6.508,0.247,6.457,6.318,6.599,58.569,9,,Surface,1,,,Image 1,,82
Intensity StdDev,17.583,124.09,63.803,43.514,42.906,27.844,121.781,574.226,9,,Surface,2,,,Image 1,,82
Intensity StdDev,6.152,7.13,6.579,0.277,6.579,6.456,6.742,65.795,10,,Surface,1,,,Image 1,,83
Intensity StdDev,19.636,124.432,57.468,40.78,32.334,26.391,95.734,574.677,10,,Surface,2,,,Image 1,,83
Intensity StdDev,6.247,8.267,7.189,0.583,7.115,6.875,7.638,71.89,10,,Surface,1,,,Image 1,,84
Intensity StdDev,17.476,120.62,56.788,39.798,33.12,27.391,93.891,567.875,10,,Surface,2,,,Image 1,,84
Intensity StdDev,5.862,7.068,6.573,0.38,6.663,6.354,6.875,65.726,10,,Surface,1,,,Image 1,,85
Intensity StdDev,21.955,140.685,60.176,44.605,32.643,24.703,101.688,601.765,10,,Surface,2,,,Image 1,,85
Intensity StdDev,6.203,7.395,6.546,0.354,6.465,6.267,6.612,65.459,10,,Surface,1,,,Image 1,,86
Intensity StdDev,22.311,133.553,60.869,44.022,32.502,26.719,101.953,608.691,10,,Surface,2,,,Image 1,,86
Intensity StdDev,6.242,6.864,6.545,0.201,6.558,6.356,6.713,72,11,,Surface,1,,,Image 1,,87
Intensity StdDev,21.899,137.941,61.325,42.458,40.73,27.562,95.281,674.576,11,,Surface,2,,,Image 1,,87
Intensity StdDev,5.739,7.136,6.612,0.377,6.614,6.536,6.874,66.119,10,,Surface,1,,,Image 1,,88
Intensity StdDev,22.274,128.931,61.275,42.363,36.884,27.172,104.719,612.748,10,,Surface,2,,,Image 1,,88
Intensity StdDev,6.004,7.067,6.604,0.334,6.58,6.512,6.858,66.038,10,,Surface,1,,,Image 1,,89
Intensity StdDev,25.071,136.856,63.889,43.728,41.507,28.922,100.828,638.89,10,,Surface,2,,,Image 1,,89
Intensity StdDev,6.222,6.905,6.639,0.226,6.633,6.466,6.866,66.394,10,,Surface,1,,,Image 1,,90
Intensity StdDev,22.12,146.923,63.826,44.049,43.069,28.281,88.922,638.26,10,,Surface,2,,,Image 1,,90
Intensity StdDev,6.048,7.019,6.546,0.295,6.59,6.406,6.741,65.461,10,,Surface,1,,,Image 1,,91
Intensity StdDev,23.673,129.248,59.456,39.371,41.912,26.859,86.859,594.559,10,,Surface,2,,,Image 1,,91
Intensity StdDev,6.207,7.175,6.594,0.31,6.549,6.347,6.714,65.942,10,,Surface,1,,,Image 1,,92
